3,0.2876363193273898
3,0
3,0.7006661115736887
3,0.2872453849434415
3,0
3,0.7024481631161026
3,0.2875957027680185
3,0
3,0.7027477102414655
3,0.287438313600455
3,0
3,0.7052253203631121
3,0.2874687760199834
3,0
3.038625,0.2828892589508744
3.038625,0
3.038625,0.7169533518815622
3.038625,0.2824881704270832
3.038625,0
3.038625,0.7174001340346461
3.038625,0.2827877175524462
3.038625,0
3.038625,0.7190044881298107
3.038625,0.282386629028655
3.038625,0
3.038625,0.7149479092626065
3.038625,0.2822952417700697
3.038625,0
3.076875,0.2794114660547106
3.076875,0
3.076875,0.732905505574623
3.076875,0.2790103775309195
3.076875,0
3.076875,0.7324130297922464
3.076875,0.2785229788184643
3.076875,0
3.076875,0.7316514693040354
3.076875,0.2771420157998417
3.076875,0
3.076875,0.7332507463292786
3.076875,0.2787108304055564
3.076875,0
3.1155,0.2737962267216345
3.1155,0
3.1155,0.7506498649499402
3.1155,0.2752685769988425
3.1155,0
3.1155,0.7484058000446783
3.1155,0.273928230539591
3.1155,0
3.1155,0.7505940171808048
3.1155,0.2743953209723605
3.1155,0
3.1155,0.7480351739404156
3.1155,0.2736236063443066
3.1155,0
3.15375,0.2691862472329969
3.15375,0
3.15375,0.7633983875225931
3.15375,0.2692167096525254
3.15375,0
3.15375,0.7626165187546964
3.15375,0.2698411892528584
3.15375,0
3.15375,0.7640685607522189
3.15375,0.2701356593083001
3.15375,0
3.15375,0.7639111715846552
3.15375,0.2702575089864138
3.15375,0
3.192375,0.2658353810848684
3.192375,0
3.192375,0.7792946934465182
3.192375,0.2661146199305457
3.192375,0
3.192375,0.7763601470319451
3.192375,0.2653733677220204
3.192375,0
3.192375,0.7782894336020797
3.192375,0.2648555065900368
3.192375,0
3.192375,0.7788529883633559
3.192375,0.2655612193091124
3.192375,0
3.230625,0.2610680124286672
3.230625,0
3.230625,0.7920990637883066
3.230625,0.2614691009524584
3.230625,0
3.230625,0.793439410247558
3.230625,0.261514794581751
3.230625,0
3.230625,0.7938709611908776
3.230625,0.260367376779513
3.230625,0
3.230625,0.7956733210129772
3.230625,0.2619209601754636
3.230625,0
3.26925,0.2567118864361
3.26925,0
3.26925,0.8077465932860828
3.26925,0.2572297475680836
3.26925,0
3.26925,0.8083659958164945
3.26925,0.2561737170244309
3.26925,0
3.26925,0.8062894742186391
3.26925,0.2567829654149998
3.26925,0
3.26925,0.8067413334416443
3.26925,0.2568438902540566
3.26925,0
3.307875,0.2511931114315307
3.307875,0
3.307875,0.8227696431835259
3.307875,0.2529548546942589
3.307875,0
3.307875,0.8220030056253936
3.307875,0.2531376292114295
3.307875,0
3.307875,0.8218253081781443
3.307875,0.2531173209317439
3.307875,0
3.307875,0.8208403566133914
3.307875,0.2520917528076197
3.307875,0
3.346125,0.2479742491013587
3.346125,0
3.346125,0.835695863203428
3.346125,0.2477965516541094
3.346125,0
3.346125,0.8357212485530352
3.346125,0.2479488637517516
3.346125,0
3.346125,0.8368940517048802
3.346125,0.2484362624642067
3.346125,0
3.346125,0.8361934160557259
3.346125,0.247877784772852
3.346125,0
3.38475,0.2442679880587316
3.38475,0
3.38475,0.8496527284173758
3.38475,0.2438922848845475
3.38475,0
3.38475,0.8502619768079447
3.38475,0.2443593753173169
3.38475,0
3.38475,0.8504244430454297
3.38475,0.2431865721654719
3.38475,0
3.38475,0.8491196360756281
3.38475,0.2443035275481815
3.38475,0
3.423,0.2392772283259886
3.423,0
3.423,0.8640208362949574
3.423,0.240206332121606
3.423,0
3.423,0.8628226477935055
3.423,0.2398306289474219
3.423,0
3.423,0.8628480331431124
3.423,0.2397798582482079
3.423,0
3.423,0.8631881968278469
